timestamp,HMI_Timestamp,PV_Voltage_V,PV_Current_A,PV_Power_W,Battery_Voltage_V,Battery_Current_A,Battery_Power_W,Avg_Power_to_Battery_W,Daily_Energy_kWh,Daily_Charge_Ah,History_Max_Input_Voltage_V,Lifetime_Energy_Gen_kWh,Lifetime_Charge_Ah,Battery_Temp_C,Air_Temp_C,Humidity_pct,Air_Pressure_inHg,Wind_Speed_ms,Wind_Direction_deg,Solar_Irradiance_Wm2,UV_Index,Est_Efficiency
2026-02-14T00:11:01,02/14/202600:11,20.3,0.0,0.0,51.6,0.0,0.0,0.0,0.0,0.0,198.7,23214.0,43906.0,23.6,17.5,66.0,29.82,7.89,133.0,0.0,0.0,
2026-02-14T00:11:47,02/14/202600:11,20.4,0.0,0.0,51.5,0.0,0.0,0.0,0.0,0.0,198.7,23214.0,43906.0,23.7,17.5,66.0,29.82,7.89,133.0,0.0,0.0,
2026-02-14T00:12:46,02/14/202600:12,20.3,0.0,0.0,51.6,0.0,0.0,0.0,0.0,0.0,198.7,23214.0,43906.0,23.6,17.5,66.0,29.82,7.89,133.0,0.0,0.0,
2026-02-14T00:13:47,02/14/202600:13,20.4,0.0,0.0,51.6,0.0,0.0,0.0,0.0,0.0,198.7,23214.0,43906.0,23.6,17.5,66.0,29.82,7.89,133.0,0.0,0.0,
2026-02-14T00:17:47,02/14/202600:17,20.3,0.0,0.0,51.6,0.0,0.0,0.0,0.0,0.0,198.7,23214.0,43906.0,23.6,17.4,67.0,29.82,7.71,126.0,0.0,0.0,
2026-02-14T00:18:47,02/14/202600:18,20.4,0.0,0.0,51.6,0.0,0.0,0.0,0.0,0.0,198.7,23214.0,43906.0,23.7,17.4,67.0,29.82,7.71,126.0,0.0,0.0,
2026-02-14T00:20:48,02/14/202600:20,20.3,0.0,0.0,51.6,0.0,0.0,0.0,0.0,0.0,198.7,23214.0,43906.0,23.6,17.4,67.0,29.82,7.71,126.0,0.0,0.0,
2026-02-14T00:22:10,02/14/202600:22,20.3,0.0,0.0,51.6,0.0,0.0,0.0,0.0,0.0,198.7,23214.0,43906.0,23.6,17.4,67.0,29.82,7.71,126.0,0.0,0.0,
2026-02-14T00:23:47,02/14/202600:23,20.4,0.0,0.0,51.6,0.0,0.0,0.0,0.0,0.0,198.7,23214.0,43906.0,23.6,17.4,67.0,29.82,7.71,126.0,0.0,0.0,
2026-02-14T00:24:47,02/14/202600:24,20.3,0.0,0.0,51.6,0.0,0.0,0.0,0.0,0.0,198.7,23214.0,43906.0,23.6,17.4,67.0,29.82,7.71,126.0,0.0,0.0,
2026-02-14T00:25:47,02/14/202600:25,20.4,0.0,0.0,51.5,0.0,0.0,0.0,0.0,0.0,198.7,23214.0,43906.0,23.6,17.4,67.0,29.82,7.71,126.0,0.0,0.0,
