timestamp,HMI_Timestamp,PV_Voltage_V,PV_Current_A,PV_Power_W,Battery_Voltage_V,Battery_Current_A,Battery_Power_W,Avg_Power_to_Battery_W,Daily_Energy_kWh,Daily_Charge_Ah,History_Max_Input_Voltage_V,Lifetime_Energy_Gen_kWh,Lifetime_Charge_Ah,Battery_Temp_C,Air_Temp_C,Humidity_pct,Air_Pressure_inHg,Wind_Speed_ms,Wind_Direction_deg,Solar_Irradiance_Wm2,UV_Index,Est_Efficiency
2026-03-28T00:00:00,03/28/202600:00,20.55,0.0,0.0,51.7,0.0,0.0,0.0,1.0,19.0,198.7,23561.0,44568.0,23.9,11.8,20.0,30.47,13.919999999999998,44.0,0.0,0.0,
2026-03-28T00:01:00,03/28/202600:01,20.55,0.0,0.0,51.7,0.0,0.0,0.0,0.0,0.0,198.7,23571.0,44587.0,23.9,11.8,20.0,30.47,13.919999999999998,44.0,0.0,0.0,
2026-03-28T00:01:50,03/28/202600:01,20.560000000000002,0.0,0.0,51.7,0.0,0.0,0.0,0.0,0.0,198.7,23571.0,44587.0,23.9,11.8,20.0,30.47,13.919999999999998,44.0,0.0,0.0,
2026-03-28T00:02:00,03/28/202600:02,20.560000000000002,0.0,0.0,51.7,0.0,0.0,0.0,0.0,0.0,198.7,23571.0,44587.0,23.9,11.8,20.0,30.47,13.919999999999998,44.0,0.0,0.0,
2026-03-28T00:02:50,03/28/202600:02,20.55,0.0,0.0,51.7,0.0,0.0,0.0,0.0,0.0,198.7,23571.0,44587.0,23.9,11.8,20.0,30.47,13.919999999999998,44.0,0.0,0.0,
2026-03-28T00:03:01,03/28/202600:03,20.54,0.0,0.0,51.7,0.0,0.0,0.0,0.0,0.0,198.7,23571.0,44587.0,23.9,11.8,20.0,30.47,13.919999999999998,44.0,0.0,0.0,
2026-03-28T00:03:50,03/28/202600:03,20.54,0.0,0.0,51.7,0.0,0.0,0.0,0.0,0.0,198.7,23571.0,44587.0,23.9,11.8,20.0,30.47,13.919999999999998,44.0,0.0,0.0,
2026-03-28T00:04:00,03/28/202600:04,20.54,0.0,0.0,51.7,0.0,0.0,0.0,0.0,0.0,198.7,23571.0,44587.0,23.9,11.8,20.0,30.47,13.919999999999998,44.0,0.0,0.0,
2026-03-28T00:05:00,03/28/202600:05,20.55,0.0,0.0,51.7,0.0,0.0,0.0,0.0,0.0,198.7,23571.0,44587.0,23.9,11.8,20.0,30.47,13.919999999999998,44.0,0.0,0.0,
2026-03-28T00:06:00,03/28/202600:06,20.560000000000002,0.0,0.0,51.7,0.0,0.0,0.0,0.0,0.0,198.7,23571.0,44587.0,23.9,11.72,19.9,30.473000000000003,13.796000000000001,44.1,0.0,0.0,
