timestamp,HMI_Timestamp,PV_Voltage_V,PV_Current_A,PV_Power_W,Battery_Voltage_V,Battery_Current_A,Battery_Power_W,Avg_Power_to_Battery_W,Daily_Energy_kWh,Daily_Charge_Ah,History_Max_Input_Voltage_V,Lifetime_Energy_Gen_kWh,Lifetime_Charge_Ah,Battery_Temp_C,Air_Temp_C,Humidity_pct,Air_Pressure_inHg,Wind_Speed_ms,Wind_Direction_deg,Solar_Irradiance_Wm2,UV_Index,Est_Efficiency
2026-03-06T00:07:14,03/06/202600:07,21.92,0.0,0.0,51.68000000000001,0.0,0.0,0.0,0.0,0.0,198.7,23383.0,44228.0,23.2,19.610000000000003,75.8,29.707,13.678,166.0,0.0,0.0,
2026-03-06T00:08:01,03/06/202600:08,21.740000000000002,0.0,0.0,51.67,0.0,0.0,0.0,0.0,0.0,198.7,23383.0,44228.0,23.2,19.62,75.6,29.704,13.745999999999999,166.0,0.0,0.0,
2026-03-06T00:09:01,03/06/202600:09,21.560000000000002,0.0,0.0,51.660000000000004,0.0,0.0,0.0,0.0,0.0,198.7,23383.0,44228.0,23.2,19.630000000000003,75.4,29.701,13.813999999999998,166.0,0.0,0.0,
2026-03-06T00:10:00,03/06/202600:10,21.380000000000003,0.0,0.0,51.660000000000004,0.0,0.0,0.0,0.0,0.0,198.7,23383.0,44228.0,23.2,19.64,75.2,29.698,13.882,166.0,0.0,0.0,
2026-03-06T00:11:01,03/06/202600:11,21.2,0.0,0.0,51.65,0.0,0.0,0.0,0.0,0.0,198.7,23383.0,44228.0,23.2,19.65,75.0,29.695,13.95,166.0,0.0,0.0,
2026-03-06T00:12:01,03/06/202600:12,21.020000000000003,0.0,0.0,51.660000000000004,0.0,0.0,0.0,0.0,0.0,198.7,23383.0,44228.0,23.2,19.66,74.8,29.692,14.018,166.0,0.0,0.0,
2026-03-06T00:13:01,03/06/202600:13,20.84,0.0,0.0,51.65,0.0,0.0,0.0,0.0,0.0,198.7,23383.0,44228.0,23.2,19.669999999999998,74.6,29.689,14.085999999999999,166.0,0.0,0.0,
2026-03-06T00:14:01,03/06/202600:14,20.660000000000004,0.0,0.0,51.64,0.0,0.0,0.0,0.0,0.0,198.7,23383.0,44228.0,23.2,19.68,74.4,29.686,14.154,166.0,0.0,0.0,
2026-03-06T00:15:01,03/06/202600:15,20.48,0.0,0.0,51.65,0.0,0.0,0.0,0.0,0.0,198.7,23383.0,44228.0,23.2,19.69,74.2,29.683,14.222,166.0,0.0,0.0,
2026-03-06T00:16:01,03/06/202600:16,20.3,0.0,0.0,51.64,0.0,0.0,0.0,0.0,0.0,198.7,23383.0,44228.0,23.2,19.68,74.0,29.68,14.339999999999998,165.9,0.0,0.0,
2026-03-06T00:17:01,03/06/202600:17,20.3,0.0,0.0,51.63000000000001,0.0,0.0,0.0,0.0,0.0,198.7,23383.0,44228.0,23.2,19.66,74.0,29.68,14.389999999999997,165.8,0.0,0.0,
2026-03-06T00:18:25,03/06/202600:18,20.3,0.0,0.0,51.63000000000001,0.0,0.0,0.0,0.0,0.0,198.7,23383.0,44228.0,23.2,19.64,74.0,29.68,14.439999999999998,165.7,0.0,0.0,
2026-03-06T00:19:01,03/06/202600:19,20.3,0.0,0.0,51.63000000000001,0.0,0.0,0.0,0.0,0.0,198.7,23383.0,44228.0,23.2,19.619999999999997,74.0,29.68,14.489999999999998,165.6,0.0,0.0,
2026-03-06T00:20:00,03/06/202600:20,20.3,0.0,0.0,51.63000000000001,0.0,0.0,0.0,0.0,0.0,198.7,23383.0,44228.0,23.2,19.6,74.0,29.68,14.539999999999997,165.5,0.0,0.0,
2026-03-06T00:21:01,03/06/202600:21,20.3,0.0,0.0,51.63000000000001,0.0,0.0,0.0,0.0,0.0,198.7,23383.0,44228.0,23.2,19.580000000000002,74.0,29.68,14.589999999999998,165.4,0.0,0.0,
2026-03-06T00:22:00,03/06/202600:22,20.3,0.0,0.0,51.620000000000005,0.0,0.0,0.0,0.0,0.0,198.7,23383.0,44228.0,23.2,19.56,74.0,29.68,14.639999999999997,165.3,0.0,0.0,
