timestamp,HMI_Timestamp,PV_Voltage_V,PV_Current_A,PV_Power_W,Battery_Voltage_V,Battery_Current_A,Battery_Power_W,Avg_Power_to_Battery_W,Daily_Energy_kWh,Daily_Charge_Ah,History_Max_Input_Voltage_V,Lifetime_Energy_Gen_kWh,Lifetime_Charge_Ah,Battery_Temp_C,Air_Temp_C,Humidity_pct,Air_Pressure_inHg,Wind_Speed_ms,Wind_Direction_deg,Solar_Irradiance_Wm2,UV_Index,Est_Efficiency
2026-04-02T01:07:39,04/02/202601:07,20.4,0.0,0.0,51.6,0.0,0.0,0.0,0.0,0.0,198.7,23618.0,44677.0,23.8,19.130000000000003,86.7,29.587,17.183,144.1,0.0,0.0,
2026-04-02T01:08:00,04/02/202601:08,20.4,0.0,0.0,51.6,0.0,0.0,0.0,0.0,0.0,198.7,23618.0,44677.0,23.8,19.160000000000004,87.4,29.583999999999996,17.233,143.0,0.0,0.0,
2026-04-02T01:09:01,04/02/202601:09,20.4,0.0,0.0,51.589999999999996,0.0,0.0,0.0,0.0,0.0,198.7,23618.0,44677.0,23.8,19.19,88.1,29.581,17.283,141.9,0.0,0.0,
2026-04-02T01:10:01,04/02/202601:10,20.4,0.0,0.0,51.58,0.0,0.0,0.0,0.0,0.0,198.7,23618.0,44677.0,23.8,19.22,88.8,29.577999999999996,17.333000000000002,140.8,0.0,0.0,
2026-04-02T01:11:01,04/02/202601:11,20.4,0.0,0.0,51.58,0.0,0.0,0.0,0.0,0.0,198.7,23618.0,44677.0,23.8,19.25,89.5,29.575,16.78,142.5,0.0,0.0,
2026-04-02T01:12:01,04/02/202601:12,20.4,0.0,0.0,51.57000000000001,0.0,0.0,0.0,0.0,0.0,198.7,23618.0,44677.0,23.8,19.28,90.2,29.571999999999996,15.55,142.2,0.0,0.0,
2026-04-02T01:12:28,04/02/202601:12,20.389999999999997,0.0,0.0,51.56,0.0,0.0,0.0,0.0,0.0,198.7,23618.0,44677.0,23.8,19.31,90.9,29.569,14.320000000000002,141.9,0.0,0.0,
2026-04-02T01:13:01,04/02/202601:13,20.38,0.0,0.0,51.55,0.0,0.0,0.0,0.0,0.0,198.7,23618.0,44677.0,23.8,19.339999999999996,91.6,29.565999999999995,13.09,141.6,0.0,0.0,
2026-04-02T01:13:28,04/02/202601:13,20.38,0.0,0.0,51.54,0.0,0.0,0.0,0.0,0.0,198.7,23618.0,44677.0,23.8,19.369999999999997,92.3,29.563,11.860000000000001,141.3,0.0,0.0,
2026-04-02T01:14:00,04/02/202601:14,20.38,0.0,0.0,51.529999999999994,0.0,0.0,0.0,0.0,0.0,198.7,23618.0,44677.0,23.8,19.4,93.0,29.559999999999995,10.63,141.0,0.0,0.0,
2026-04-02T01:15:00,04/02/202601:15,20.38,0.0,0.0,51.52,0.0,0.0,0.0,0.0,0.0,198.7,23618.0,44677.0,23.8,19.4,93.0,29.559999999999995,10.63,141.0,0.0,0.0,
2026-04-02T01:16:01,04/02/202601:16,20.38,0.0,0.0,51.510000000000005,0.0,0.0,0.0,0.0,0.0,198.7,23618.0,44677.0,23.8,19.41,92.9,29.559999999999995,10.679,142.7,0.0,0.0,
2026-04-02T01:17:01,04/02/202601:17,20.38,0.0,0.0,51.510000000000005,0.0,0.0,0.0,0.0,0.0,198.7,23618.0,44677.0,23.8,19.419999999999998,92.8,29.559999999999995,10.728,144.4,0.0,0.0,
2026-04-02T01:17:28,04/02/202601:17,20.369999999999997,0.0,0.0,51.52,0.0,0.0,0.0,0.0,0.0,198.7,23618.0,44677.0,23.8,19.43,92.7,29.559999999999995,10.777000000000001,146.1,0.0,0.0,
2026-04-02T01:18:51,04/02/202601:18,20.369999999999997,0.0,0.0,51.52,0.0,0.0,0.0,0.0,0.0,198.7,23618.0,44677.0,23.8,19.439999999999998,92.6,29.559999999999995,10.826,147.8,0.0,0.0,
2026-04-02T01:19:01,04/02/202601:19,20.369999999999997,0.0,0.0,51.529999999999994,0.0,0.0,0.0,0.0,0.0,198.7,23618.0,44677.0,23.8,19.45,92.5,29.559999999999995,10.875,149.5,0.0,0.0,
2026-04-02T01:20:01,04/02/202601:20,20.38,0.0,0.0,51.54,0.0,0.0,0.0,0.0,0.0,198.7,23618.0,44677.0,23.8,19.46,92.4,29.559999999999995,10.924,151.2,0.0,0.0,
2026-04-02T01:21:01,04/02/202601:21,20.389999999999997,0.0,0.0,51.55,0.0,0.0,0.0,0.0,0.0,198.7,23618.0,44677.0,23.8,19.47,92.3,29.559999999999995,10.972999999999999,152.9,0.0,0.0,
2026-04-02T01:22:00,04/02/202601:22,20.389999999999997,0.0,0.0,51.55,0.0,0.0,0.0,0.0,0.0,198.7,23618.0,44677.0,23.8,19.48,92.2,29.559999999999995,11.022,154.6,0.0,0.0,
2026-04-02T01:22:12,04/02/202601:22,20.38,0.0,0.0,51.55,0.0,0.0,0.0,0.0,0.0,198.7,23618.0,44677.0,23.8,19.490000000000002,92.1,29.559999999999995,11.071,156.3,0.0,0.0,
2026-04-02T01:23:01,04/02/202601:23,20.369999999999997,0.0,0.0,51.55,0.0,0.0,0.0,0.0,0.0,198.7,23618.0,44677.0,23.8,19.5,92.0,29.559999999999995,11.12,158.0,0.0,0.0,
2026-04-02T01:23:12,04/02/202601:23,20.369999999999997,0.0,0.0,51.54,0.0,0.0,0.0,0.0,0.0,198.7,23618.0,44677.0,23.8,19.5,92.0,29.559999999999995,11.12,158.0,0.0,0.0,
2026-04-02T01:24:01,04/02/202601:24,20.369999999999997,0.0,0.0,51.529999999999994,0.0,0.0,0.0,0.0,0.0,198.7,23618.0,44677.0,23.8,19.5,92.0,29.559999999999995,11.12,158.0,0.0,0.0,
2026-04-02T01:25:01,04/02/202601:25,20.38,0.0,0.0,51.52,0.0,0.0,0.0,0.0,0.0,198.7,23618.0,44677.0,23.8,19.5,92.0,29.559999999999995,11.12,158.0,0.0,0.0,
2026-04-02T01:25:12,04/02/202601:25,20.369999999999997,0.0,0.0,51.52,0.0,0.0,0.0,0.0,0.0,198.7,23618.0,44677.0,23.8,19.5,92.0,29.559999999999995,11.12,158.0,0.0,0.0,
2026-04-02T01:26:01,04/02/202601:26,20.36,0.0,0.0,51.52,0.0,0.0,0.0,0.0,0.0,198.7,23618.0,44677.0,23.8,19.5,92.0,29.559999999999995,11.12,158.0,0.0,0.0,
2026-04-02T01:26:12,04/02/202601:26,20.36,0.0,0.0,51.52,0.0,0.0,0.0,0.0,0.0,198.7,23618.0,44677.0,23.8,19.5,92.0,29.559999999999995,11.12,158.0,0.0,0.0,
2026-04-02T01:26:56,04/02/202601:26,20.35,0.0,0.0,51.510000000000005,0.0,0.0,0.0,0.0,0.0,198.7,23618.0,44677.0,23.8,19.5,92.0,29.559999999999995,11.12,158.0,0.0,0.0,
2026-04-02T01:27:00,04/02/202601:27,20.34,0.0,0.0,51.510000000000005,0.0,0.0,0.0,0.0,0.0,198.7,23618.0,44677.0,23.8,19.5,92.0,29.559999999999995,11.12,158.0,0.0,0.0,
2026-04-02T01:27:56,04/02/202601:27,20.35,0.0,0.0,51.52,0.0,0.0,0.0,0.0,0.0,198.7,23618.0,44677.0,23.8,19.5,92.0,29.559999999999995,11.12,158.0,0.0,0.0,
